store_id,sku_id,system_stock,physical_stock,stockout,stock_variance,inventory_accuracy_pct
ST060,SKU0383,40,41,No,1,100.0
ST068,SKU0055,34,46,No,12,100.0
ST037,SKU0089,27,29,No,2,100.0
ST083,SKU0348,26,21,No,-5,80.8
ST077,SKU0056,31,45,No,14,100.0
ST093,SKU0124,37,51,No,14,100.0
ST050,SKU0454,37,35,No,-2,94.6
ST090,SKU0007,36,34,No,-2,94.4
ST031,SKU0073,32,42,No,10,100.0
ST088,SKU0315,34,36,No,2,100.0
ST023,SKU0209,34,18,No,-16,52.9
ST077,SKU0471,30,35,No,5,100.0
ST072,SKU0319,35,29,No,-6,82.9
ST007,SKU0371,46,41,No,-5,89.1
ST024,SKU0131,35,42,No,7,100.0
ST076,SKU0195,32,32,No,0,100.0
ST045,SKU0500,45,34,No,-11,75.6
ST033,SKU0127,43,56,No,13,100.0
ST039,SKU0209,33,36,No,3,100.0
ST096,SKU0135,34,20,No,-14,58.8
ST081,SKU0498,27,30,No,3,100.0
ST094,SKU0023,36,28,No,-8,77.8
ST023,SKU0431,38,37,No,-1,97.4
ST029,SKU0290,41,32,No,-9,78.0
ST027,SKU0174,38,31,No,-7,81.6
ST043,SKU0197,39,53,No,14,100.0
ST063,SKU0276,30,18,No,-12,60.0
ST082,SKU0419,38,37,No,-1,97.4
ST051,SKU0345,31,26,No,-5,83.9
ST007,SKU0417,31,42,No,11,100.0
ST026,SKU0396,35,49,No,14,100.0
ST054,SKU0115,40,32,No,-8,80.0
ST033,SKU0287,39,36,No,-3,92.3
ST075,SKU0249,40,32,No,-8,80.0
ST067,SKU0467,31,23,No,-8,74.2
ST061,SKU0360,35,26,No,-9,74.3
ST098,SKU0289,36,27,No,-9,75.0
ST005,SKU0188,38,45,No,7,100.0
ST052,SKU0449,37,35,No,-2,94.6
ST016,SKU0215,28,21,No,-7,75.0
ST065,SKU0445,42,47,No,5,100.0
ST075,SKU0204,35,20,No,-15,57.1
ST060,SKU0034,37,42,No,5,100.0
ST080,SKU0201,37,40,No,3,100.0
ST013,SKU0237,25,32,No,7,100.0
ST011,SKU0114,32,29,No,-3,90.6
ST047,SKU0162,36,52,No,16,100.0
ST006,SKU0302,32,20,No,-12,62.5
ST060,SKU0409,22,8,No,-14,36.4
ST008,SKU0382,34,43,No,9,100.0
ST009,SKU0291,33,26,No,-7,78.8
ST087,SKU0440,42,41,No,-1,97.6
ST013,SKU0288,23,24,No,1,100.0
ST010,SKU0007,36,44,No,8,100.0
ST066,SKU0439,37,37,No,0,100.0
ST083,SKU0187,44,54,No,10,100.0
ST099,SKU0314,38,31,No,-7,81.6
ST085,SKU0211,36,49,No,13,100.0
ST098,SKU0222,39,35,No,-4,89.7
ST066,SKU0091,26,34,No,8,100.0
ST051,SKU0052,20,20,No,0,100.0
ST051,SKU0100,30,19,No,-11,63.3
ST062,SKU0438,32,15,No,-17,46.9
ST087,SKU0292,41,40,No,-1,97.6
ST045,SKU0108,34,47,No,13,100.0
ST055,SKU0130,29,32,No,3,100.0
ST060,SKU0105,26,20,No,-6,76.9
ST084,SKU0142,26,28,No,2,100.0
ST089,SKU0212,32,40,No,8,100.0
ST089,SKU0007,41,46,No,5,100.0
ST038,SKU0144,41,32,No,-9,78.0
ST058,SKU0349,31,42,No,11,100.0
ST022,SKU0419,29,14,No,-15,48.3
ST095,SKU0276,52,37,No,-15,71.2
ST023,SKU0281,38,41,No,3,100.0
ST011,SKU0467,35,34,No,-1,97.1
ST062,SKU0022,43,46,No,3,100.0
ST013,SKU0245,35,49,No,14,100.0
ST043,SKU0106,38,40,No,2,100.0
ST016,SKU0448,40,40,No,0,100.0
ST047,SKU0130,34,40,No,6,100.0
ST082,SKU0263,44,47,No,3,100.0
ST066,SKU0339,29,39,No,10,100.0
ST030,SKU0020,34,52,No,18,100.0
ST048,SKU0158,20,15,No,-5,75.0
ST037,SKU0494,30,15,No,-15,50.0
ST080,SKU0456,34,45,No,11,100.0
ST050,SKU0076,28,27,No,-1,96.4
ST027,SKU0241,32,31,No,-1,96.9
ST005,SKU0079,30,32,No,2,100.0
ST056,SKU0414,41,55,No,14,100.0
ST031,SKU0145,34,36,No,2,100.0
ST043,SKU0113,32,48,No,16,100.0
ST095,SKU0018,32,27,No,-5,84.4
ST024,SKU0243,34,32,No,-2,94.1
ST011,SKU0152,33,27,No,-6,81.8
ST067,SKU0142,28,44,No,16,100.0
ST002,SKU0366,42,50,No,8,100.0
ST071,SKU0094,49,43,No,-6,87.8
ST022,SKU0185,42,34,No,-8,81.0
ST036,SKU0128,31,36,No,5,100.0
ST064,SKU0141,33,44,No,11,100.0
ST003,SKU0071,42,49,No,7,100.0
ST062,SKU0227,46,43,No,-3,93.5
ST060,SKU0281,44,59,No,15,100.0
ST039,SKU0030,35,36,No,1,100.0
ST093,SKU0114,30,24,No,-6,80.0
ST085,SKU0108,42,31,No,-11,73.8
ST073,SKU0493,35,38,No,3,100.0
ST058,SKU0417,26,27,No,1,100.0
ST038,SKU0209,47,32,No,-15,68.1
ST068,SKU0068,36,40,No,4,100.0
ST004,SKU0197,46,42,No,-4,91.3
ST027,SKU0195,40,37,No,-3,92.5
ST015,SKU0235,32,35,No,3,100.0
ST077,SKU0476,39,50,No,11,100.0
ST083,SKU0300,35,26,No,-9,74.3
ST049,SKU0452,39,52,No,13,100.0
ST002,SKU0498,40,55,No,15,100.0
ST077,SKU0302,42,48,No,6,100.0
ST094,SKU0296,39,53,No,14,100.0
ST002,SKU0125,40,24,No,-16,60.0
ST072,SKU0419,44,58,No,14,100.0
ST037,SKU0498,36,46,No,10,100.0
ST029,SKU0249,28,26,No,-2,92.9
ST047,SKU0021,42,42,No,0,100.0
ST081,SKU0260,28,35,No,7,100.0
ST041,SKU0299,35,23,No,-12,65.7
ST044,SKU0157,41,30,No,-11,73.2
ST046,SKU0481,35,37,No,2,100.0
ST027,SKU0489,37,55,No,18,100.0
ST019,SKU0457,36,41,No,5,100.0
ST041,SKU0353,44,45,No,1,100.0
ST085,SKU0065,42,37,No,-5,88.1
ST008,SKU0478,29,23,No,-6,79.3
ST021,SKU0293,43,47,No,4,100.0
ST014,SKU0208,36,31,No,-5,86.1
ST002,SKU0369,32,32,No,0,100.0
ST020,SKU0155,33,23,No,-10,69.7
ST062,SKU0480,28,37,No,9,100.0
ST035,SKU0012,41,47,No,6,100.0
ST016,SKU0061,20,21,No,1,100.0
ST041,SKU0362,36,46,No,10,100.0
ST012,SKU0199,32,45,No,13,100.0
ST025,SKU0256,33,17,No,-16,51.5
ST057,SKU0191,43,39,No,-4,90.7
ST073,SKU0276,31,37,No,6,100.0
ST067,SKU0291,36,37,No,1,100.0
ST055,SKU0453,31,27,No,-4,87.1
ST025,SKU0271,35,29,No,-6,82.9
ST008,SKU0296,34,30,No,-4,88.2
ST033,SKU0437,36,33,No,-3,91.7
ST049,SKU0148,32,31,No,-1,96.9
ST057,SKU0418,41,24,No,-17,58.5
ST056,SKU0213,30,23,No,-7,76.7
ST035,SKU0262,38,44,No,6,100.0
ST025,SKU0363,46,44,No,-2,95.7
ST017,SKU0334,36,35,No,-1,97.2
ST094,SKU0074,42,59,No,17,100.0
ST012,SKU0458,39,51,No,12,100.0
ST045,SKU0028,51,58,No,7,100.0
ST092,SKU0226,31,40,No,9,100.0
ST015,SKU0159,33,45,No,12,100.0
ST027,SKU0330,20,6,No,-14,30.0
ST055,SKU0199,37,50,No,13,100.0
ST034,SKU0303,49,43,No,-6,87.8
ST071,SKU0222,32,22,No,-10,68.8
ST044,SKU0110,37,29,No,-8,78.4
ST078,SKU0414,34,31,No,-3,91.2
ST065,SKU0446,28,34,No,6,100.0
ST083,SKU0009,29,25,No,-4,86.2
ST072,SKU0247,37,30,No,-7,81.1
ST083,SKU0144,31,41,No,10,100.0
ST006,SKU0124,30,22,No,-8,73.3
ST052,SKU0255,26,29,No,3,100.0
ST097,SKU0147,35,36,No,1,100.0
ST081,SKU0130,40,40,No,0,100.0
ST008,SKU0066,34,32,No,-2,94.1
ST011,SKU0157,30,29,No,-1,96.7
ST017,SKU0170,37,33,No,-4,89.2
ST022,SKU0369,37,19,No,-18,51.4
ST097,SKU0173,27,28,No,1,100.0
ST076,SKU0250,35,31,No,-4,88.6
ST031,SKU0174,36,37,No,1,100.0
ST041,SKU0350,25,18,No,-7,72.0
ST087,SKU0421,35,47,No,12,100.0
ST032,SKU0237,31,45,No,14,100.0
ST035,SKU0126,36,41,No,5,100.0
ST043,SKU0305,42,48,No,6,100.0
ST007,SKU0313,29,30,No,1,100.0
ST075,SKU0455,33,29,No,-4,87.9
ST013,SKU0133,30,35,No,5,100.0
ST090,SKU0187,37,21,No,-16,56.8
ST005,SKU0313,41,49,No,8,100.0
ST022,SKU0314,38,47,No,9,100.0
ST020,SKU0407,38,33,No,-5,86.8
ST022,SKU0305,32,29,No,-3,90.6
ST004,SKU0043,42,45,No,3,100.0
ST010,SKU0321,39,32,No,-7,82.1
ST041,SKU0494,38,28,No,-10,73.7
ST078,SKU0200,34,39,No,5,100.0
ST017,SKU0118,32,49,No,17,100.0
ST097,SKU0438,42,32,No,-10,76.2
ST075,SKU0066,31,39,No,8,100.0
ST017,SKU0198,30,26,No,-4,86.7
ST097,SKU0159,38,23,No,-15,60.5
ST067,SKU0254,28,36,No,8,100.0
ST070,SKU0060,41,32,No,-9,78.0
ST082,SKU0341,31,44,No,13,100.0
ST099,SKU0101,34,50,No,16,100.0
ST002,SKU0263,30,26,No,-4,86.7
ST042,SKU0233,34,21,No,-13,61.8
ST066,SKU0470,39,40,No,1,100.0
ST079,SKU0122,26,40,No,14,100.0
ST007,SKU0215,41,44,No,3,100.0
ST042,SKU0060,30,41,No,11,100.0
ST046,SKU0388,33,20,No,-13,60.6
ST061,SKU0269,40,34,No,-6,85.0
ST010,SKU0246,32,49,No,17,100.0
ST060,SKU0453,37,48,No,11,100.0
ST012,SKU0353,45,55,No,10,100.0
ST074,SKU0466,44,51,No,7,100.0
ST082,SKU0415,34,40,No,6,100.0
ST066,SKU0028,28,19,No,-9,67.9
ST055,SKU0163,37,38,No,1,100.0
ST084,SKU0048,42,48,No,6,100.0
ST041,SKU0152,37,32,No,-5,86.5
ST037,SKU0247,38,34,No,-4,89.5
ST100,SKU0460,32,30,No,-2,93.8
ST049,SKU0242,28,28,No,0,100.0
ST023,SKU0412,37,33,No,-4,89.2
ST010,SKU0414,40,50,No,10,100.0
ST029,SKU0483,34,40,No,6,100.0
ST056,SKU0179,30,33,No,3,100.0
ST012,SKU0439,38,47,No,9,100.0
ST001,SKU0020,39,37,No,-2,94.9
ST023,SKU0408,29,16,No,-13,55.2
ST006,SKU0369,35,28,No,-7,80.0
ST017,SKU0046,30,43,No,13,100.0
ST070,SKU0090,40,40,No,0,100.0
ST095,SKU0434,26,30,No,4,100.0
ST005,SKU0382,43,55,No,12,100.0
ST007,SKU0471,40,44,No,4,100.0
ST006,SKU0405,29,21,No,-8,72.4
ST014,SKU0284,34,27,No,-7,79.4
ST019,SKU0340,36,39,No,3,100.0
ST019,SKU0396,36,42,No,6,100.0
ST097,SKU0434,37,37,No,0,100.0
ST006,SKU0372,37,33,No,-4,89.2
ST031,SKU0306,35,51,No,16,100.0
ST035,SKU0334,35,53,No,18,100.0
ST087,SKU0397,34,26,No,-8,76.5
ST050,SKU0116,38,38,No,0,100.0
ST064,SKU0156,35,39,No,4,100.0
ST055,SKU0072,35,20,No,-15,57.1
ST040,SKU0285,42,37,No,-5,88.1
ST075,SKU0081,25,30,No,5,100.0
ST045,SKU0472,30,47,No,17,100.0
ST068,SKU0056,30,18,No,-12,60.0
ST056,SKU0459,27,17,No,-10,63.0
ST028,SKU0153,40,39,No,-1,97.5
ST097,SKU0170,36,42,No,6,100.0
ST036,SKU0498,37,54,No,17,100.0
ST030,SKU0352,36,36,No,0,100.0
ST038,SKU0430,39,42,No,3,100.0
ST042,SKU0306,38,30,No,-8,78.9
ST054,SKU0486,41,43,No,2,100.0
ST061,SKU0078,34,32,No,-2,94.1
ST072,SKU0305,32,30,No,-2,93.8
ST028,SKU0402,30,47,No,17,100.0
ST042,SKU0028,41,31,No,-10,75.6
ST020,SKU0183,43,54,No,11,100.0
ST021,SKU0110,39,40,No,1,100.0
ST039,SKU0067,52,39,No,-13,75.0
ST065,SKU0424,30,31,No,1,100.0
ST050,SKU0451,37,35,No,-2,94.6
ST094,SKU0437,27,23,No,-4,85.2
ST041,SKU0113,36,19,No,-17,52.8
ST029,SKU0073,30,46,No,16,100.0
ST035,SKU0231,28,39,No,11,100.0
ST026,SKU0379,30,43,No,13,100.0
ST059,SKU0151,41,29,No,-12,70.7
ST085,SKU0008,52,35,No,-17,67.3
ST082,SKU0430,35,26,No,-9,74.3
ST087,SKU0413,39,29,No,-10,74.4
ST007,SKU0407,46,62,No,16,100.0
ST006,SKU0068,35,35,No,0,100.0
ST046,SKU0247,32,21,No,-11,65.6
ST034,SKU0234,37,39,No,2,100.0
ST057,SKU0341,36,31,No,-5,86.1
ST093,SKU0273,34,46,No,12,100.0
ST001,SKU0219,30,48,No,18,100.0
ST040,SKU0335,37,49,No,12,100.0
ST012,SKU0027,34,32,No,-2,94.1
ST015,SKU0367,41,28,No,-13,68.3
ST074,SKU0082,30,33,No,3,100.0
ST082,SKU0226,32,32,No,0,100.0
ST014,SKU0485,43,25,No,-18,58.1
ST097,SKU0227,43,39,No,-4,90.7
ST033,SKU0195,34,28,No,-6,82.4
ST067,SKU0038,36,33,No,-3,91.7
ST069,SKU0347,32,37,No,5,100.0
ST045,SKU0326,43,60,No,17,100.0
ST090,SKU0168,36,52,No,16,100.0
ST027,SKU0324,40,49,No,9,100.0
ST082,SKU0441,34,37,No,3,100.0
ST093,SKU0401,38,31,No,-7,81.6
ST028,SKU0393,29,24,No,-5,82.8
ST043,SKU0034,31,25,No,-6,80.6
ST048,SKU0421,38,47,No,9,100.0
ST072,SKU0240,39,44,No,5,100.0
ST061,SKU0284,51,44,No,-7,86.3
ST082,SKU0009,29,39,No,10,100.0
ST070,SKU0158,34,35,No,1,100.0
ST063,SKU0451,36,36,No,0,100.0
ST040,SKU0198,31,33,No,2,100.0
ST005,SKU0434,34,36,No,2,100.0
ST024,SKU0126,39,52,No,13,100.0
ST014,SKU0126,33,32,No,-1,97.0
ST070,SKU0460,26,10,No,-16,38.5
ST002,SKU0037,25,33,No,8,100.0
ST092,SKU0129,36,51,No,15,100.0
ST026,SKU0042,38,44,No,6,100.0
ST046,SKU0457,39,27,No,-12,69.2
ST014,SKU0491,27,30,No,3,100.0
ST084,SKU0227,40,24,No,-16,60.0
ST036,SKU0324,33,39,No,6,100.0
ST048,SKU0214,31,29,No,-2,93.5
ST007,SKU0287,36,40,No,4,100.0
ST035,SKU0290,38,41,No,3,100.0
ST060,SKU0165,26,27,No,1,100.0
ST026,SKU0423,24,25,No,1,100.0
ST090,SKU0441,32,48,No,16,100.0
ST008,SKU0049,35,32,No,-3,91.4
ST035,SKU0065,27,30,No,3,100.0
ST060,SKU0310,26,22,No,-4,84.6
ST031,SKU0024,32,32,No,0,100.0
ST090,SKU0117,39,57,No,18,100.0
ST010,SKU0373,36,52,No,16,100.0
ST039,SKU0308,48,65,No,17,100.0
ST038,SKU0026,25,20,No,-5,80.0
ST008,SKU0239,46,58,No,12,100.0
ST074,SKU0467,29,36,No,7,100.0
ST089,SKU0068,37,46,No,9,100.0
ST097,SKU0269,36,35,No,-1,97.2
ST048,SKU0282,45,58,No,13,100.0
ST038,SKU0357,45,54,No,9,100.0
ST031,SKU0180,41,37,No,-4,90.2
ST091,SKU0030,31,30,No,-1,96.8
ST008,SKU0262,35,35,No,0,100.0
ST022,SKU0429,48,30,No,-18,62.5
ST042,SKU0332,31,47,No,16,100.0
ST032,SKU0192,36,35,No,-1,97.2
ST071,SKU0308,29,12,No,-17,41.4
ST035,SKU0017,34,34,No,0,100.0
ST015,SKU0051,46,46,No,0,100.0
ST048,SKU0015,42,53,No,11,100.0
ST098,SKU0269,48,59,No,11,100.0
ST053,SKU0363,39,55,No,16,100.0
ST037,SKU0368,26,28,No,2,100.0
ST035,SKU0491,35,50,No,15,100.0
ST078,SKU0416,31,33,No,2,100.0
ST099,SKU0251,21,19,No,-2,90.5
ST045,SKU0427,32,27,No,-5,84.4
ST047,SKU0062,40,37,No,-3,92.5
ST045,SKU0196,32,18,No,-14,56.2
ST078,SKU0462,34,16,No,-18,47.1
ST040,SKU0137,33,29,No,-4,87.9
ST009,SKU0297,36,31,No,-5,86.1
ST045,SKU0371,28,41,No,13,100.0
ST071,SKU0092,26,28,No,2,100.0
ST043,SKU0393,33,38,No,5,100.0
ST064,SKU0418,35,36,No,1,100.0
ST025,SKU0258,52,46,No,-6,88.5
ST021,SKU0217,36,42,No,6,100.0
ST055,SKU0082,43,36,No,-7,83.7
ST083,SKU0413,30,14,No,-16,46.7
ST085,SKU0350,28,33,No,5,100.0
ST078,SKU0128,29,31,No,2,100.0
ST089,SKU0330,29,34,No,5,100.0
ST008,SKU0463,39,51,No,12,100.0
ST033,SKU0099,43,29,No,-14,67.4
ST087,SKU0024,37,36,No,-1,97.3
ST059,SKU0010,29,30,No,1,100.0
ST027,SKU0041,40,37,No,-3,92.5
ST033,SKU0157,30,32,No,2,100.0
ST009,SKU0385,43,29,No,-14,67.4
ST049,SKU0314,28,32,No,4,100.0
ST037,SKU0075,47,43,No,-4,91.5
ST076,SKU0067,37,34,No,-3,91.9
ST044,SKU0490,32,32,No,0,100.0
ST094,SKU0395,38,27,No,-11,71.1
ST091,SKU0027,24,35,No,11,100.0
ST038,SKU0343,33,41,No,8,100.0
ST021,SKU0007,36,38,No,2,100.0
ST079,SKU0142,40,39,No,-1,97.5
ST091,SKU0342,29,19,No,-10,65.5
ST038,SKU0213,25,11,No,-14,44.0
ST006,SKU0103,31,28,No,-3,90.3
ST023,SKU0083,28,28,No,0,100.0
ST015,SKU0044,33,34,No,1,100.0
ST095,SKU0407,40,34,No,-6,85.0
ST080,SKU0253,35,34,No,-1,97.1
ST068,SKU0333,44,61,No,17,100.0
ST063,SKU0393,29,42,No,13,100.0
ST068,SKU0057,30,34,No,4,100.0
ST034,SKU0290,34,35,No,1,100.0
ST014,SKU0071,33,32,No,-1,97.0
ST100,SKU0002,28,43,No,15,100.0
ST082,SKU0381,35,48,No,13,100.0
ST032,SKU0376,31,37,No,6,100.0
ST073,SKU0354,37,32,No,-5,86.5
ST005,SKU0270,31,25,No,-6,80.6
ST034,SKU0470,27,25,No,-2,92.6
ST002,SKU0016,23,35,No,12,100.0
ST025,SKU0319,28,25,No,-3,89.3
ST082,SKU0089,42,52,No,10,100.0
ST081,SKU0001,30,45,No,15,100.0
ST057,SKU0027,36,44,No,8,100.0
ST040,SKU0306,50,53,No,3,100.0
ST050,SKU0435,30,33,No,3,100.0
ST043,SKU0014,45,50,No,5,100.0
ST040,SKU0341,42,35,No,-7,83.3
ST046,SKU0001,30,20,No,-10,66.7
ST039,SKU0400,33,31,No,-2,93.9
ST013,SKU0435,28,36,No,8,100.0
ST033,SKU0235,32,32,No,0,100.0
ST098,SKU0236,32,28,No,-4,87.5
ST042,SKU0187,33,38,No,5,100.0
ST046,SKU0069,26,34,No,8,100.0
ST093,SKU0038,33,27,No,-6,81.8
ST084,SKU0497,34,35,No,1,100.0
ST037,SKU0100,21,37,No,16,100.0
ST076,SKU0068,32,42,No,10,100.0
ST092,SKU0375,40,55,No,15,100.0
ST097,SKU0288,30,15,No,-15,50.0
ST023,SKU0049,33,33,No,0,100.0
ST019,SKU0097,30,31,No,1,100.0
ST060,SKU0348,38,28,No,-10,73.7
ST084,SKU0295,24,9,No,-15,37.5
ST091,SKU0063,35,52,No,17,100.0
ST044,SKU0139,45,50,No,5,100.0
ST063,SKU0409,46,47,No,1,100.0
ST040,SKU0037,38,20,No,-18,52.6
ST077,SKU0335,33,16,No,-17,48.5
ST075,SKU0190,35,53,No,18,100.0
ST085,SKU0131,30,12,No,-18,40.0
ST094,SKU0477,40,48,No,8,100.0
ST100,SKU0021,34,32,No,-2,94.1
ST069,SKU0404,32,15,No,-17,46.9
ST051,SKU0242,30,45,No,15,100.0
ST029,SKU0018,41,47,No,6,100.0
ST047,SKU0242,28,27,No,-1,96.4
ST061,SKU0331,34,37,No,3,100.0
ST016,SKU0330,31,16,No,-15,51.6
ST007,SKU0479,42,43,No,1,100.0
ST041,SKU0181,42,35,No,-7,83.3
ST051,SKU0464,37,38,No,1,100.0
ST090,SKU0414,31,21,No,-10,67.7
ST077,SKU0142,36,40,No,4,100.0
ST052,SKU0305,28,28,No,0,100.0
ST007,SKU0476,36,36,No,0,100.0
ST070,SKU0156,34,37,No,3,100.0
ST088,SKU0241,25,32,No,7,100.0
ST025,SKU0317,30,21,No,-9,70.0
ST039,SKU0411,35,29,No,-6,82.9
ST052,SKU0090,36,54,No,18,100.0
ST084,SKU0082,36,19,No,-17,52.8
ST062,SKU0434,36,48,No,12,100.0
ST081,SKU0306,43,42,No,-1,97.7
ST090,SKU0248,34,51,No,17,100.0
ST080,SKU0424,30,23,No,-7,76.7
ST026,SKU0060,40,24,No,-16,60.0
ST084,SKU0109,42,27,No,-15,64.3
ST047,SKU0479,34,41,No,7,100.0
ST042,SKU0107,43,41,No,-2,95.3
ST062,SKU0258,35,47,No,12,100.0
ST034,SKU0369,27,23,No,-4,85.2
ST088,SKU0331,35,37,No,2,100.0
ST092,SKU0417,24,41,No,17,100.0
ST099,SKU0468,31,47,No,16,100.0
ST016,SKU0097,34,28,No,-6,82.4
ST064,SKU0023,36,42,No,6,100.0
ST015,SKU0275,40,23,No,-17,57.5
ST005,SKU0441,39,23,No,-16,59.0
ST056,SKU0041,32,22,No,-10,68.8
ST036,SKU0133,30,26,No,-4,86.7
ST015,SKU0035,40,39,No,-1,97.5
ST073,SKU0103,34,31,No,-3,91.2
ST068,SKU0226,50,38,No,-12,76.0
ST007,SKU0216,40,49,No,9,100.0
ST073,SKU0444,30,33,No,3,100.0
ST079,SKU0241,34,31,No,-3,91.2
ST004,SKU0295,28,41,No,13,100.0
ST023,SKU0158,36,19,No,-17,52.8
ST070,SKU0059,35,24,No,-11,68.6
ST083,SKU0117,31,16,No,-15,51.6
ST044,SKU0194,34,34,No,0,100.0
ST023,SKU0380,33,25,No,-8,75.8
ST100,SKU0199,45,58,No,13,100.0
ST081,SKU0274,44,54,No,10,100.0
ST063,SKU0040,41,32,No,-9,78.0
ST091,SKU0472,37,53,No,16,100.0
ST030,SKU0410,43,48,No,5,100.0
ST086,SKU0140,26,22,No,-4,84.6
ST039,SKU0271,35,34,No,-1,97.1
ST040,SKU0169,35,53,No,18,100.0
ST036,SKU0500,34,32,No,-2,94.1
ST035,SKU0056,36,38,No,2,100.0
ST046,SKU0309,24,14,No,-10,58.3
ST087,SKU0272,33,31,No,-2,93.9
ST030,SKU0232,30,30,No,0,100.0
ST070,SKU0146,36,49,No,13,100.0
ST046,SKU0252,28,29,No,1,100.0
ST020,SKU0023,35,24,No,-11,68.6
ST038,SKU0097,34,30,No,-4,88.2
ST007,SKU0262,38,32,No,-6,84.2
ST076,SKU0053,27,35,No,8,100.0
ST039,SKU0260,39,57,No,18,100.0
ST031,SKU0162,33,31,No,-2,93.9
ST085,SKU0074,33,34,No,1,100.0
ST010,SKU0493,35,35,No,0,100.0
ST080,SKU0110,31,27,No,-4,87.1
ST032,SKU0153,27,10,No,-17,37.0
ST039,SKU0024,29,27,No,-2,93.1
ST044,SKU0309,37,52,No,15,100.0
ST036,SKU0152,49,59,No,10,100.0
ST020,SKU0365,36,23,No,-13,63.9
ST005,SKU0134,40,44,No,4,100.0
ST001,SKU0075,38,29,No,-9,76.3
ST049,SKU0039,40,41,No,1,100.0
ST057,SKU0189,39,47,No,8,100.0
ST073,SKU0091,37,24,No,-13,64.9
ST093,SKU0034,40,52,No,12,100.0
ST047,SKU0322,31,34,No,3,100.0
ST016,SKU0274,28,14,No,-14,50.0
ST019,SKU0315,27,27,No,0,100.0
ST086,SKU0265,37,25,No,-12,67.6
ST085,SKU0178,31,27,No,-4,87.1
ST059,SKU0492,38,33,No,-5,86.8
ST071,SKU0035,34,16,No,-18,47.1
ST036,SKU0042,37,41,No,4,100.0
ST067,SKU0008,44,43,No,-1,97.7
ST045,SKU0411,38,27,No,-11,71.1
ST022,SKU0048,25,41,No,16,100.0
ST032,SKU0141,46,50,No,4,100.0
ST049,SKU0384,35,21,No,-14,60.0
ST041,SKU0327,35,49,No,14,100.0
ST082,SKU0382,30,39,No,9,100.0
ST070,SKU0244,38,30,No,-8,78.9
ST024,SKU0352,42,37,No,-5,88.1
ST065,SKU0228,29,16,No,-13,55.2
ST002,SKU0265,29,30,No,1,100.0
ST041,SKU0397,32,14,No,-18,43.8
ST080,SKU0246,35,44,No,9,100.0
ST095,SKU0037,38,40,No,2,100.0
ST024,SKU0467,46,48,No,2,100.0
ST057,SKU0324,33,31,No,-2,93.9
ST083,SKU0491,35,19,No,-16,54.3
ST012,SKU0065,38,38,No,0,100.0
ST007,SKU0197,40,32,No,-8,80.0
ST056,SKU0081,32,32,No,0,100.0
ST020,SKU0497,34,16,No,-18,47.1
ST062,SKU0182,29,47,No,18,100.0
ST003,SKU0204,30,17,No,-13,56.7
ST083,SKU0183,35,38,No,3,100.0
ST002,SKU0384,41,33,No,-8,80.5
ST013,SKU0489,34,36,No,2,100.0
ST030,SKU0086,32,38,No,6,100.0
ST023,SKU0034,44,39,No,-5,88.6
ST088,SKU0030,27,32,No,5,100.0
ST027,SKU0393,36,41,No,5,100.0
ST085,SKU0232,34,29,No,-5,85.3
ST036,SKU0355,26,26,No,0,100.0
ST096,SKU0395,39,34,No,-5,87.2
ST009,SKU0063,42,42,No,0,100.0
ST072,SKU0018,26,38,No,12,100.0
ST003,SKU0197,42,28,No,-14,66.7
ST088,SKU0477,35,27,No,-8,77.1
ST056,SKU0319,33,33,No,0,100.0
ST058,SKU0445,35,19,No,-16,54.3
ST039,SKU0101,37,20,No,-17,54.1
ST059,SKU0401,28,29,No,1,100.0
ST047,SKU0282,35,50,No,15,100.0
ST022,SKU0261,34,32,No,-2,94.1
ST006,SKU0397,39,35,No,-4,89.7
ST043,SKU0284,49,42,No,-7,85.7
ST018,SKU0130,49,47,No,-2,95.9
ST029,SKU0455,35,32,No,-3,91.4
ST091,SKU0384,27,10,No,-17,37.0
ST056,SKU0047,36,34,No,-2,94.4
ST010,SKU0228,32,39,No,7,100.0
ST014,SKU0019,29,31,No,2,100.0
ST046,SKU0452,31,23,No,-8,74.2
ST065,SKU0292,33,28,No,-5,84.8
ST002,SKU0376,38,49,No,11,100.0
ST010,SKU0239,41,57,No,16,100.0
ST067,SKU0116,38,35,No,-3,92.1
ST001,SKU0369,35,47,No,12,100.0
ST006,SKU0048,25,9,No,-16,36.0
ST058,SKU0161,38,26,No,-12,68.4
ST050,SKU0494,25,26,No,1,100.0
ST081,SKU0332,45,34,No,-11,75.6
ST089,SKU0383,21,24,No,3,100.0
ST056,SKU0331,33,34,No,1,100.0
ST014,SKU0380,36,24,No,-12,66.7
ST030,SKU0035,36,53,No,17,100.0
ST049,SKU0479,33,21,No,-12,63.6
ST025,SKU0074,40,40,No,0,100.0
ST011,SKU0489,28,29,No,1,100.0
ST086,SKU0158,38,33,No,-5,86.8
ST082,SKU0153,32,36,No,4,100.0
ST100,SKU0307,35,41,No,6,100.0
ST053,SKU0211,36,42,No,6,100.0
ST099,SKU0476,34,43,No,9,100.0
ST066,SKU0204,40,32,No,-8,80.0
ST063,SKU0286,37,30,No,-7,81.1
ST067,SKU0423,27,14,No,-13,51.9
ST014,SKU0052,37,35,No,-2,94.6
ST011,SKU0434,39,50,No,11,100.0
ST044,SKU0148,33,25,No,-8,75.8
