order_id,picker_id,pick_start,pick_end,items_picked,items_missing,pick_duration_minutes
ORD-064051,PICK00836,2026-09-23 19:46:00,2026-09-23 20:01:53.818895868,6,0,15.9
ORD-077883,PICK00220,2026-09-20 21:00:00,2026-09-20 21:09:21.712054368,2,0,9.4
ORD-092468,PICK00076,2026-09-05 00:14:00,2026-09-05 00:24:38.319109704,5,0,10.6
ORD-055442,PICK00516,2026-09-02 09:15:00,2026-09-02 09:30:24.329463552,9,0,15.4
ORD-049670,PICK00325,2026-09-30 23:27:00,2026-09-30 23:47:11.854049478,7,0,20.2
ORD-023742,PICK00469,2026-09-09 07:20:00,2026-09-09 07:26:30.224843094,3,0,6.5
ORD-027630,PICK00842,2026-09-26 05:21:00,2026-09-26 05:34:09.152029644,5,0,13.2
ORD-022511,PICK00023,2026-09-28 23:31:00,2026-09-28 23:51:07.717982112,8,0,20.1
ORD-058299,PICK01007,2026-09-25 17:21:00,2026-09-25 17:27:43.188345552,5,0,6.7
ORD-059770,PICK00530,2026-09-28 18:31:00,2026-09-28 18:40:08.148136368,6,0,9.1
ORD-028537,PICK00523,2026-09-20 10:21:00,2026-09-20 10:37:35.773983432,4,0,16.6
ORD-070358,PICK00789,2026-09-14 12:01:00,2026-09-14 12:10:58.875462774,3,0,10.0
ORD-025877,PICK00553,2026-09-23 22:08:00,2026-09-23 22:32:37.857828498,8,1,24.6
ORD-057762,PICK00122,2026-09-24 14:42:00,2026-09-24 14:51:50.495487366,2,1,9.8
ORD-010220,PICK00662,2026-09-06 19:47:00,2026-09-06 19:59:02.112202584,3,0,12.0
ORD-064056,PICK00978,2026-09-18 01:26:00,2026-09-18 01:33:50.916720504,3,1,7.8
ORD-031585,PICK00645,2026-09-01 08:00:00,2026-09-01 08:11:53.279396352,7,0,11.9
ORD-023945,PICK00764,2026-09-09 19:19:00,2026-09-09 19:25:35.005103772,4,0,6.6
ORD-014817,PICK01041,2026-09-19 13:24:00,2026-09-19 13:36:54.297999516,7,0,12.9
ORD-089182,PICK00709,2026-09-07 06:39:00,2026-09-07 06:49:23.002675788,4,0,10.4
ORD-020322,PICK00142,2026-09-01 19:13:00,2026-09-01 19:28:11.417523324,8,1,15.2
ORD-054226,PICK00279,2026-09-16 07:08:00,2026-09-16 07:18:56.933953248,4,0,10.9
ORD-011337,PICK00763,2026-09-11 00:39:00,2026-09-11 00:47:49.083113154,3,0,8.8
ORD-060611,PICK00530,2026-09-08 22:31:00,2026-09-08 22:43:32.512400861,3,0,12.5
ORD-075182,PICK00338,2026-09-09 17:14:00,2026-09-09 17:27:21.061099368,6,0,13.4
ORD-050376,PICK00416,2026-09-28 09:11:00,2026-09-28 09:26:54.306044058,8,0,15.9
ORD-081246,PICK00064,2026-09-27 04:34:00,2026-09-27 04:46:44.171311872,3,0,12.7
ORD-072707,PICK00044,2026-09-14 00:18:00,2026-09-14 00:29:13.205907876,4,0,11.2
ORD-081479,PICK00264,2026-09-18 08:06:00,2026-09-18 08:13:27.274526244,4,0,7.5
ORD-003580,PICK00457,2026-09-02 06:39:00,2026-09-02 06:53:12.414518718,5,0,14.2
ORD-045386,PICK01133,2026-09-21 05:15:00,2026-09-21 05:25:01.339288260,4,0,10.0
ORD-057220,PICK00672,2026-09-19 00:59:00,2026-09-19 01:10:32.774864436,4,0,11.5
ORD-024622,PICK01200,2026-09-25 05:51:00,2026-09-25 06:01:39.143322738,4,0,10.7
ORD-094791,PICK01033,2026-09-22 05:37:00,2026-09-22 05:42:12.363211170,2,0,5.2
ORD-099393,PICK00097,2026-09-22 15:59:00,2026-09-22 16:15:21.961752396,4,0,16.4
ORD-025812,PICK01101,2026-09-08 07:19:00,2026-09-08 07:38:40.095089634,10,0,19.7
ORD-030353,PICK00257,2026-09-30 21:47:00,2026-09-30 21:59:21.637280424,5,0,12.4
ORD-091377,PICK00956,2026-09-08 18:49:00,2026-09-08 18:58:05.558701704,5,0,9.1
ORD-020001,PICK00071,2026-09-01 10:56:00,2026-09-01 11:04:43.340112672,4,0,8.7
ORD-062836,PICK00486,2026-09-02 18:32:00,2026-09-02 18:45:29.472181188,6,0,13.5
ORD-058427,PICK01155,2026-09-29 03:35:00,2026-09-29 03:45:06.654489882,5,0,10.1
ORD-075271,PICK00191,2026-09-19 07:22:00,2026-09-19 07:29:54.789101994,6,0,7.9
ORD-022960,PICK00798,2026-09-21 03:11:00,2026-09-21 03:20:39.687416670,5,0,9.7
ORD-010088,PICK00591,2026-09-21 05:57:00,2026-09-21 06:03:39.654445098,4,0,6.7
ORD-002728,PICK00930,2026-09-23 10:07:00,2026-09-23 10:23:20.524724862,7,0,16.3
ORD-078958,PICK00460,2026-09-18 09:52:00,2026-09-18 10:12:47.274684750,9,0,20.8
ORD-010135,PICK00368,2026-09-19 06:20:00,2026-09-19 06:36:47.209044246,4,0,16.8
ORD-021973,PICK00037,2026-09-21 19:39:00,2026-09-21 19:44:13.364501226,3,0,5.2
ORD-040169,PICK00034,2026-09-07 19:07:00,2026-09-07 19:19:35.142736158,3,0,12.6
ORD-029110,PICK00970,2026-09-06 23:27:00,2026-09-06 23:37:59.804191404,4,0,11.0
ORD-079337,PICK00499,2026-09-22 05:33:00,2026-09-22 05:41:27.968561442,3,0,8.5
ORD-015022,PICK01021,2026-09-13 16:23:00,2026-09-13 16:35:32.323300416,3,0,12.5
ORD-031019,PICK00201,2026-09-16 21:47:00,2026-09-16 22:07:50.970957096,7,0,20.8
ORD-047681,PICK00946,2026-09-12 15:12:00,2026-09-12 15:29:29.097106806,9,0,17.5
ORD-035399,PICK00262,2026-09-30 10:38:00,2026-09-30 10:54:25.201164282,3,0,16.4
ORD-039742,PICK00421,2026-09-27 09:50:00,2026-09-27 10:06:50.653608888,6,0,16.8
ORD-038032,PICK00970,2026-09-15 18:43:00,2026-09-15 18:55:48.774399726,5,0,12.8
ORD-021988,PICK00334,2026-09-01 18:35:00,2026-09-01 18:43:14.046981066,1,0,8.2
ORD-021753,PICK00531,2026-09-16 15:52:00,2026-09-16 16:02:24.795929412,4,0,10.4
ORD-071393,PICK01010,2026-09-11 12:08:00,2026-09-11 12:15:16.056087126,3,0,7.3
ORD-066879,PICK00291,2026-09-15 13:49:00,2026-09-15 14:01:21.025246428,6,0,12.4
ORD-055245,PICK00451,2026-09-20 04:39:00,2026-09-20 04:52:39.159430002,6,0,13.7
ORD-036083,PICK01197,2026-09-29 03:15:00,2026-09-29 03:17:00.000000000,1,0,2.0
ORD-004443,PICK00824,2026-09-13 20:11:00,2026-09-13 20:28:32.296213194,8,1,17.5
ORD-013990,PICK00504,2026-09-26 13:29:00,2026-09-26 13:46:50.479948902,7,0,17.8
ORD-016594,PICK00945,2026-09-14 00:29:00,2026-09-14 00:37:26.567677212,2,0,8.4
ORD-094270,PICK00307,2026-09-13 03:05:00,2026-09-13 03:19:17.294705460,4,0,14.3
ORD-042648,PICK00385,2026-09-08 04:09:00,2026-09-08 04:21:25.326613896,5,0,12.4
ORD-073474,PICK00373,2026-09-18 18:26:00,2026-09-18 18:39:16.986257460,4,0,13.3
ORD-083884,PICK00963,2026-09-16 18:34:00,2026-09-16 18:50:00.927964158,5,0,16.0
ORD-006814,PICK00662,2026-09-15 22:51:00,2026-09-15 23:08:46.159095468,8,0,17.8
ORD-027929,PICK00034,2026-09-04 08:43:00,2026-09-04 09:00:02.873572800,6,0,17.0
ORD-022411,PICK00069,2026-09-23 01:08:00,2026-09-23 01:13:19.716400806,2,0,5.3
ORD-062410,PICK00911,2026-09-07 01:56:00,2026-09-07 02:08:25.845132684,3,0,12.4
ORD-096517,PICK01170,2026-09-25 19:34:00,2026-09-25 19:43:53.309839830,3,0,9.9
ORD-063804,PICK00350,2026-09-11 15:26:00,2026-09-11 15:41:02.814156978,2,0,15.0
ORD-013971,PICK00653,2026-09-14 21:01:00,2026-09-14 21:14:55.715949114,4,0,13.9
ORD-087559,PICK00844,2026-09-23 22:50:00,2026-09-23 23:04:47.035561176,8,0,14.8
ORD-010711,PICK00506,2026-09-16 21:19:00,2026-09-16 21:31:37.954397898,2,0,12.6
ORD-066847,PICK00875,2026-09-18 14:53:00,2026-09-18 15:09:39.219440100,7,0,16.7
ORD-095170,PICK00998,2026-09-22 20:47:00,2026-09-22 20:57:18.951234006,5,0,10.3
ORD-037836,PICK00306,2026-09-23 20:52:00,2026-09-23 21:08:09.954534516,6,0,16.2
ORD-094770,PICK00595,2026-09-09 13:26:00,2026-09-09 13:36:37.327624272,3,0,10.6
ORD-034126,PICK00352,2026-09-16 05:19:00,2026-09-16 05:29:56.198187234,6,0,10.9
ORD-056408,PICK00878,2026-09-23 13:59:00,2026-09-23 14:08:33.425019263,3,0,9.6
ORD-007650,PICK00888,2026-09-03 06:59:00,2026-09-03 07:06:43.909508136,5,0,7.7
ORD-070805,PICK00509,2026-09-28 12:07:00,2026-09-28 12:23:59.348430924,5,1,17.0
ORD-002450,PICK00924,2026-09-30 05:38:00,2026-09-30 05:58:49.498471866,8,0,20.8
ORD-021531,PICK00276,2026-09-04 13:42:00,2026-09-04 13:55:50.014868382,2,0,13.8
ORD-024559,PICK01174,2026-09-18 23:43:00,2026-09-19 00:03:16.477537410,7,0,20.3
ORD-052868,PICK01157,2026-09-02 03:54:00,2026-09-02 04:00:53.179125078,5,1,6.9
ORD-079607,PICK00580,2026-09-25 02:14:00,2026-09-25 02:19:52.876422618,4,0,5.9
ORD-057827,PICK00324,2026-09-06 13:36:00,2026-09-06 13:48:26.202654564,6,0,12.4
ORD-019572,PICK01018,2026-09-09 17:52:00,2026-09-09 17:58:45.004700406,5,0,6.8
ORD-080498,PICK00900,2026-09-04 18:39:00,2026-09-04 18:53:19.438245072,4,0,14.3
ORD-013037,PICK00412,2026-09-03 06:44:00,2026-09-03 06:56:10.309758468,4,0,12.2
ORD-046154,PICK00954,2026-09-08 19:25:00,2026-09-08 19:43:17.052614814,4,1,18.3
ORD-032690,PICK01176,2026-09-04 06:53:00,2026-09-04 07:11:02.781427848,6,0,18.0
ORD-095667,PICK01022,2026-09-05 08:43:00,2026-09-05 09:01:17.988352152,4,1,18.3
ORD-038757,PICK00216,2026-09-25 05:18:00,2026-09-25 05:29:06.436007622,4,0,11.1
ORD-021442,PICK01108,2026-09-14 15:28:00,2026-09-14 15:42:52.982024088,6,0,14.9
ORD-037936,PICK01172,2026-09-09 21:56:00,2026-09-09 22:09:01.557565002,6,0,13.0
ORD-092998,PICK00271,2026-09-09 12:50:00,2026-09-09 13:13:26.415316860,9,0,23.4
ORD-065776,PICK00303,2026-09-06 23:04:00,2026-09-06 23:21:37.203597072,7,0,17.6
ORD-042127,PICK00129,2026-09-01 23:23:00,2026-09-01 23:41:34.362540846,9,0,18.6
ORD-026565,PICK01130,2026-09-28 00:52:00,2026-09-28 01:00:43.675963020,3,0,8.7
ORD-075392,PICK00807,2026-09-06 20:53:00,2026-09-06 21:02:52.026441144,5,0,9.9
ORD-094730,PICK00225,2026-09-19 11:20:00,2026-09-19 11:29:41.039530002,3,0,9.7
ORD-041255,PICK00571,2026-09-18 23:32:00,2026-09-18 23:48:04.740469194,4,0,16.1
ORD-022891,PICK00786,2026-09-28 01:09:00,2026-09-28 01:23:08.726950986,3,0,14.1
ORD-029445,PICK00766,2026-09-13 03:39:00,2026-09-13 03:47:48.551728776,5,0,8.8
ORD-033312,PICK00394,2026-09-28 06:21:00,2026-09-28 06:27:24.559373466,2,0,6.4
ORD-051719,PICK00850,2026-09-28 01:43:00,2026-09-28 01:52:09.550912326,7,0,9.2
ORD-073953,PICK00889,2026-09-04 12:35:00,2026-09-04 12:49:40.146517260,3,0,14.7
ORD-059401,PICK00226,2026-09-06 02:33:00,2026-09-06 02:49:51.298288044,5,0,16.9
ORD-089741,PICK00193,2026-09-30 21:33:00,2026-09-30 21:45:35.679525432,3,0,12.6
ORD-019880,PICK00166,2026-09-15 21:52:00,2026-09-15 22:06:20.924092812,7,0,14.3
ORD-083653,PICK01194,2026-09-24 09:50:00,2026-09-24 10:07:26.033276166,5,0,17.4
ORD-087092,PICK00828,2026-09-27 02:19:00,2026-09-27 02:32:31.663278089,6,0,13.5
ORD-037105,PICK00280,2026-09-27 21:54:00,2026-09-27 22:08:35.532758994,3,0,14.6
ORD-051325,PICK00753,2026-09-19 08:33:00,2026-09-19 08:45:15.653829396,7,0,12.3
ORD-087579,PICK00124,2026-09-16 05:25:00,2026-09-16 05:43:38.652475302,8,0,18.6
ORD-004502,PICK00573,2026-09-18 21:31:00,2026-09-18 21:46:05.486113200,7,0,15.1
ORD-004962,PICK01047,2026-09-03 11:22:00,2026-09-03 11:32:21.771425502,3,0,10.4
ORD-010494,PICK00949,2026-09-10 08:48:00,2026-09-10 09:06:42.459856884,4,0,18.7
ORD-053666,PICK00498,2026-09-05 17:38:00,2026-09-05 17:58:29.631198990,7,0,20.5
ORD-034737,PICK00044,2026-09-10 05:17:00,2026-09-10 05:31:56.872219302,9,0,14.9
ORD-051951,PICK00627,2026-09-15 07:05:00,2026-09-15 07:22:16.668172752,5,0,17.3
ORD-012393,PICK00818,2026-09-30 00:15:00,2026-09-30 00:30:35.933277186,6,0,15.6
ORD-017584,PICK00059,2026-09-04 12:26:00,2026-09-04 12:37:57.574497078,6,0,12.0
ORD-098123,PICK01052,2026-09-03 23:43:00,2026-09-03 23:58:35.393093772,5,0,15.6
ORD-075865,PICK00895,2026-09-26 13:58:00,2026-09-26 14:14:47.307735492,9,1,16.8
ORD-051102,PICK00213,2026-09-21 11:42:00,2026-09-21 11:52:17.849106570,2,0,10.3
ORD-082214,PICK00519,2026-09-28 16:25:00,2026-09-28 16:44:31.666082687,7,0,19.5
ORD-030987,PICK01066,2026-09-13 06:43:00,2026-09-13 06:59:33.500232420,3,0,16.6
ORD-054664,PICK00161,2026-09-21 14:04:00,2026-09-21 14:10:02.711985318,5,0,6.0
ORD-005683,PICK00628,2026-09-28 20:14:00,2026-09-28 20:21:49.852636932,2,0,7.8
ORD-032236,PICK00516,2026-09-06 05:56:00,2026-09-06 06:10:35.856288546,5,1,14.6
ORD-084225,PICK01116,2026-09-21 03:22:00,2026-09-21 03:31:16.937300207,3,0,9.3
ORD-078335,PICK00786,2026-09-10 13:48:00,2026-09-10 14:09:30.540901074,9,0,21.5
ORD-030651,PICK00212,2026-09-12 19:57:00,2026-09-12 20:09:48.673571106,6,0,12.8
ORD-007779,PICK00050,2026-09-02 06:05:00,2026-09-02 06:16:32.619024246,2,0,11.5
ORD-066883,PICK00318,2026-09-21 20:11:00,2026-09-21 20:24:12.098814402,5,0,13.2
ORD-013942,PICK00937,2026-09-12 23:25:00,2026-09-12 23:39:37.703531862,4,0,14.6
ORD-007942,PICK00979,2026-09-29 12:46:00,2026-09-29 12:51:49.583941854,4,0,5.8
ORD-045207,PICK01005,2026-09-27 20:55:00,2026-09-27 21:04:42.528578898,2,0,9.7
ORD-003996,PICK00340,2026-09-30 19:59:00,2026-09-30 20:10:26.704678308,4,1,11.4
ORD-084041,PICK00491,2026-09-24 12:57:00,2026-09-24 13:07:51.770528982,3,0,10.9
ORD-002609,PICK00380,2026-09-04 19:56:00,2026-09-04 20:07:42.215843052,4,0,11.7
ORD-014875,PICK01062,2026-09-19 00:17:00,2026-09-19 00:30:28.056477720,5,0,13.5
ORD-073944,PICK00997,2026-09-26 07:49:00,2026-09-26 07:53:04.475749434,2,0,4.1
ORD-014974,PICK00095,2026-09-15 21:54:00,2026-09-15 22:07:30.693816144,6,0,13.5
ORD-052649,PICK00213,2026-09-01 16:22:00,2026-09-01 16:42:11.659567980,5,1,20.2
ORD-084696,PICK00626,2026-09-15 11:34:00,2026-09-15 11:47:28.013423622,4,1,13.5
ORD-074561,PICK01168,2026-09-28 03:43:00,2026-09-28 03:52:48.161759322,5,0,9.8
ORD-006226,PICK00465,2026-09-03 03:42:00,2026-09-03 03:59:10.109611422,8,0,17.2
ORD-040115,PICK00713,2026-09-06 06:47:00,2026-09-06 07:05:26.876078394,6,0,18.4
ORD-070187,PICK00550,2026-09-05 15:04:00,2026-09-05 15:12:03.046031010,6,0,8.1
ORD-023638,PICK00586,2026-09-16 13:11:00,2026-09-16 13:24:50.855199816,4,0,13.8
ORD-023310,PICK00504,2026-09-21 05:31:00,2026-09-21 05:43:50.360702916,4,0,12.8
ORD-094793,PICK00303,2026-09-04 01:12:00,2026-09-04 01:28:10.377674538,7,0,16.2
ORD-078881,PICK00167,2026-09-23 10:17:00,2026-09-23 10:29:20.915163096,3,0,12.3
ORD-020690,PICK00447,2026-09-28 00:25:00,2026-09-28 00:30:53.619898452,5,0,5.9
ORD-040717,PICK00434,2026-09-12 03:14:00,2026-09-12 03:28:24.010404330,3,0,14.4
ORD-015152,PICK00447,2026-09-12 19:06:00,2026-09-12 19:18:52.742863320,2,0,12.9
ORD-082955,PICK00685,2026-09-23 06:11:00,2026-09-23 06:21:39.409680576,6,0,10.7
ORD-098631,PICK00165,2026-09-28 17:03:00,2026-09-28 17:11:53.911924512,3,0,8.9
ORD-022477,PICK00044,2026-09-21 08:15:00,2026-09-21 08:31:46.589005362,4,0,16.8
ORD-045281,PICK01010,2026-09-23 06:00:00,2026-09-23 06:20:42.012099306,10,0,20.7
ORD-042492,PICK01112,2026-09-06 14:18:00,2026-09-06 14:38:39.211309752,11,0,20.7
ORD-044195,PICK00087,2026-09-30 01:52:00,2026-09-30 01:59:05.989748184,4,0,7.1
ORD-019316,PICK00283,2026-09-02 16:48:00,2026-09-02 16:57:41.542310118,4,0,9.7
ORD-085157,PICK00831,2026-09-12 12:44:00,2026-09-12 13:06:39.521606712,8,0,22.7
ORD-053661,PICK00859,2026-09-02 22:49:00,2026-09-02 22:57:29.992571520,2,0,8.5
ORD-034732,PICK00365,2026-09-09 00:34:00,2026-09-09 00:42:13.944256782,2,0,8.2
ORD-036982,PICK01192,2026-09-06 09:02:00,2026-09-06 09:22:40.966405680,8,0,20.7
ORD-018616,PICK01096,2026-09-06 08:52:00,2026-09-06 09:04:45.487223040,5,0,12.8
ORD-039656,PICK00372,2026-09-10 16:53:00,2026-09-10 17:04:27.669669354,6,0,11.5
ORD-061800,PICK01186,2026-09-27 04:30:00,2026-09-27 04:35:16.603186428,2,0,5.3
ORD-094430,PICK00149,2026-09-20 23:03:00,2026-09-20 23:17:49.193329470,4,0,14.8
ORD-048507,PICK00483,2026-09-18 10:57:00,2026-09-18 11:10:18.252892392,4,0,13.3
ORD-002838,PICK00177,2026-09-15 07:42:00,2026-09-15 07:44:00.000000000,4,0,2.0
ORD-054549,PICK01107,2026-09-09 16:33:00,2026-09-09 16:46:10.923133296,5,0,13.2
ORD-003072,PICK00465,2026-09-08 03:38:00,2026-09-08 03:47:47.021432790,5,0,9.8
ORD-051901,PICK00837,2026-09-17 04:46:00,2026-09-17 04:58:07.285088400,2,0,12.1
ORD-080852,PICK01005,2026-09-27 01:48:00,2026-09-27 02:07:30.082622070,7,0,19.5
ORD-023002,PICK00617,2026-09-13 15:52:00,2026-09-13 16:02:18.992575560,4,0,10.3
ORD-085441,PICK01163,2026-09-18 08:32:00,2026-09-18 08:39:30.878103282,4,0,7.5
ORD-051393,PICK00260,2026-09-06 18:21:00,2026-09-06 18:33:23.202894906,4,0,12.4
ORD-086530,PICK00240,2026-09-11 05:30:00,2026-09-11 05:42:39.343278738,2,0,12.7
ORD-088303,PICK00638,2026-09-11 14:54:00,2026-09-11 15:06:48.103274418,2,0,12.8
ORD-093400,PICK00983,2026-09-07 20:30:00,2026-09-07 20:50:54.230386596,9,0,20.9
ORD-097967,PICK01005,2026-09-08 04:19:00,2026-09-08 04:32:32.153968619,3,0,13.5
ORD-003672,PICK00121,2026-09-28 19:14:00,2026-09-28 19:25:44.722457832,3,0,11.7
ORD-076596,PICK00691,2026-09-13 16:18:00,2026-09-13 16:29:06.338180202,5,0,11.1
ORD-026002,PICK00358,2026-09-23 03:00:00,2026-09-23 03:09:47.199576888,5,0,9.8
ORD-034781,PICK00056,2026-09-26 17:20:00,2026-09-26 17:32:04.237598610,4,0,12.1
ORD-057575,PICK00303,2026-09-22 10:28:00,2026-09-22 10:44:48.788735748,8,1,16.8
ORD-079338,PICK01059,2026-09-27 09:33:00,2026-09-27 09:49:28.565334492,5,0,16.5
ORD-036728,PICK01038,2026-09-07 21:17:00,2026-09-07 21:34:13.540799052,8,1,17.2
ORD-039018,PICK00557,2026-09-11 09:37:00,2026-09-11 09:48:41.701171140,2,0,11.7
ORD-006865,PICK00312,2026-09-19 19:02:00,2026-09-19 19:13:36.820569222,2,0,11.6
ORD-062132,PICK00901,2026-09-27 13:20:00,2026-09-27 13:30:02.721544560,4,0,10.0
ORD-077187,PICK00753,2026-09-04 09:18:00,2026-09-04 09:25:08.373811680,4,0,7.1
ORD-096738,PICK00909,2026-09-11 00:46:00,2026-09-11 00:59:05.318580300,5,0,13.1
ORD-051258,PICK00758,2026-09-27 04:06:00,2026-09-27 04:15:56.141506098,3,0,9.9
ORD-098050,PICK00414,2026-09-10 08:11:00,2026-09-10 08:19:08.260394856,3,0,8.1
ORD-059868,PICK00716,2026-09-03 05:21:00,2026-09-03 05:24:25.657316586,3,0,3.4
ORD-006853,PICK00495,2026-09-05 05:08:00,2026-09-05 05:20:17.848943310,4,0,12.3
ORD-031925,PICK00301,2026-09-29 08:10:00,2026-09-29 08:23:32.590597920,5,0,13.5
ORD-045318,PICK00140,2026-09-09 19:06:00,2026-09-09 19:17:16.620342684,4,0,11.3
ORD-001293,PICK00198,2026-09-12 12:01:00,2026-09-12 12:12:50.136946698,4,0,11.8
ORD-019036,PICK00290,2026-09-30 21:00:00,2026-09-30 21:17:20.281165290,6,0,17.3
ORD-024778,PICK00398,2026-09-26 15:14:00,2026-09-26 15:39:36.156486288,11,0,25.6
ORD-018266,PICK00742,2026-09-15 07:01:00,2026-09-15 07:14:39.305653416,4,0,13.7
ORD-034144,PICK00998,2026-09-10 08:55:00,2026-09-10 09:11:36.146667924,7,0,16.6
ORD-025212,PICK00995,2026-09-24 22:34:00,2026-09-24 22:45:09.810620028,6,0,11.2
ORD-086704,PICK00519,2026-09-21 13:57:00,2026-09-21 14:11:08.079465426,3,0,14.1
ORD-007547,PICK00765,2026-09-09 03:52:00,2026-09-09 04:11:11.165439234,9,0,19.2
ORD-092873,PICK00998,2026-09-01 18:40:00,2026-09-01 18:45:33.734698121,3,0,5.6
ORD-012021,PICK00990,2026-09-05 13:45:00,2026-09-05 13:55:02.833453842,4,1,10.0
ORD-050987,PICK00756,2026-09-01 21:10:00,2026-09-01 21:21:19.525921938,3,0,11.3
ORD-091411,PICK00480,2026-09-18 08:10:00,2026-09-18 08:28:01.783201932,6,1,18.0
ORD-076062,PICK00422,2026-09-18 19:41:00,2026-09-18 20:02:29.953096674,6,0,21.5
ORD-079330,PICK01025,2026-09-29 15:03:00,2026-09-29 15:17:52.327999848,3,0,14.9
ORD-044851,PICK00211,2026-09-07 10:57:00,2026-09-07 11:09:45.785867622,3,0,12.8
ORD-076755,PICK00844,2026-09-10 22:10:00,2026-09-10 22:21:52.384795560,5,0,11.9
ORD-058624,PICK00494,2026-09-13 21:08:00,2026-09-13 21:20:07.896920580,4,0,12.1
ORD-030734,PICK00850,2026-09-18 03:03:00,2026-09-18 03:12:11.228905158,5,0,9.2
ORD-005342,PICK00004,2026-09-09 15:19:00,2026-09-09 15:32:17.544660924,5,0,13.3
ORD-021401,PICK00290,2026-09-08 01:16:00,2026-09-08 01:24:12.112189560,3,0,8.2
ORD-019033,PICK00713,2026-09-09 00:15:00,2026-09-09 00:27:44.021824698,5,0,12.7
ORD-030463,PICK00166,2026-09-04 06:19:00,2026-09-04 06:24:22.769107644,1,0,5.4
ORD-000127,PICK00224,2026-09-26 22:25:00,2026-09-26 22:44:12.002317722,7,0,19.2
ORD-004354,PICK00624,2026-09-07 06:32:00,2026-09-07 06:43:43.581113538,6,0,11.7
ORD-086900,PICK00563,2026-09-30 08:15:00,2026-09-30 08:33:36.103420908,6,0,18.6
ORD-052937,PICK00584,2026-09-24 15:05:00,2026-09-24 15:10:12.127467000,4,0,5.2
ORD-026835,PICK00940,2026-09-04 02:15:00,2026-09-04 02:34:16.789198812,6,0,19.3
ORD-082759,PICK00539,2026-09-11 21:18:00,2026-09-11 21:30:58.297766898,5,0,13.0
ORD-025281,PICK00851,2026-09-08 07:02:00,2026-09-08 07:14:36.861265494,7,0,12.6
ORD-029983,PICK00565,2026-09-19 14:52:00,2026-09-19 15:04:26.487847446,5,0,12.4
ORD-094369,PICK01034,2026-09-06 17:57:00,2026-09-06 18:07:22.580028864,6,0,10.4
ORD-048298,PICK00446,2026-09-06 14:55:00,2026-09-06 15:03:37.512257088,3,0,8.6
ORD-084764,PICK00262,2026-09-27 13:21:00,2026-09-27 13:39:47.977892694,4,0,18.8
ORD-034995,PICK00402,2026-09-28 22:32:00,2026-09-28 22:37:23.191845600,3,0,5.4
ORD-015548,PICK00576,2026-09-18 06:44:00,2026-09-18 06:59:26.528077266,4,0,15.4
ORD-091609,PICK00341,2026-09-22 08:25:00,2026-09-22 08:33:30.320256882,3,0,8.5
ORD-085488,PICK00500,2026-09-29 06:09:00,2026-09-29 06:25:48.877811178,8,0,16.8
ORD-050245,PICK00837,2026-09-01 15:56:00,2026-09-01 16:16:21.513281052,9,0,20.4
ORD-011716,PICK00900,2026-09-26 15:01:00,2026-09-26 15:18:49.655113356,5,0,17.8
ORD-050885,PICK01137,2026-09-24 07:31:00,2026-09-24 07:44:28.345643808,4,0,13.5
ORD-046794,PICK00850,2026-09-05 03:40:00,2026-09-05 03:49:03.125532522,3,0,9.1
ORD-063096,PICK01134,2026-09-18 13:54:00,2026-09-18 14:09:21.333669204,4,0,15.4
ORD-003106,PICK00579,2026-09-11 13:33:00,2026-09-11 13:47:07.437887352,2,0,14.1
ORD-005284,PICK01197,2026-09-03 06:10:00,2026-09-03 06:20:37.831213302,3,0,10.6
ORD-013393,PICK00861,2026-09-19 01:14:00,2026-09-19 01:36:41.849999304,11,0,22.7
ORD-033487,PICK00518,2026-09-21 03:32:00,2026-09-21 03:41:34.921091418,4,0,9.6
ORD-035330,PICK00179,2026-09-26 00:24:00,2026-09-26 00:37:35.287673286,6,0,13.6
ORD-027636,PICK00534,2026-09-21 21:36:00,2026-09-21 21:45:45.157340028,5,0,9.8
ORD-065057,PICK01098,2026-09-04 09:08:00,2026-09-04 09:19:50.288793042,7,0,11.8
ORD-036432,PICK00982,2026-09-12 07:41:00,2026-09-12 07:49:39.069153642,2,0,8.7
ORD-059877,PICK00218,2026-09-03 17:09:00,2026-09-03 17:23:11.976611754,5,0,14.2
ORD-011386,PICK00193,2026-09-09 02:57:00,2026-09-09 03:10:42.049656810,4,0,13.7
ORD-039230,PICK00130,2026-09-13 17:51:00,2026-09-13 18:03:42.438165882,4,0,12.7
ORD-074407,PICK00974,2026-09-22 07:12:00,2026-09-22 07:31:27.577657050,7,0,19.5
ORD-028287,PICK00419,2026-09-09 06:31:00,2026-09-09 06:38:07.741131156,5,1,7.1
ORD-036503,PICK00150,2026-09-11 10:26:00,2026-09-11 10:45:20.534312640,8,1,19.3
ORD-092402,PICK01109,2026-09-26 09:48:00,2026-09-26 09:58:11.372944434,5,0,10.2
ORD-032025,PICK00338,2026-09-14 04:20:00,2026-09-14 04:39:54.063608820,8,0,19.9
ORD-069777,PICK00647,2026-09-08 18:51:00,2026-09-08 18:59:49.143751536,6,0,8.8
ORD-057202,PICK00192,2026-09-11 03:19:00,2026-09-11 03:32:26.962564464,3,0,13.4
ORD-073566,PICK00553,2026-09-20 23:25:00,2026-09-20 23:36:09.213988782,2,0,11.2
ORD-025796,PICK00262,2026-09-19 07:53:00,2026-09-19 08:01:02.533450956,2,0,8.0
