employee_id,role,store_id,shift,tasks_completed,tasks_pending
EMP01025,Store Associate,ST002,Morning,43,5
EMP00366,Supervisor,ST046,Afternoon,43,12
EMP02279,Rider Coordinator,ST085,Afternoon,37,8
EMP00503,Rider Coordinator,ST079,Afternoon,63,3
EMP02025,Supervisor,ST073,Morning,38,2
EMP00802,Store Associate,ST032,Night,57,10
EMP02098,Packer,ST010,Evening,52,5
EMP01877,Packer,ST097,Evening,54,4
EMP01570,Store Associate,ST085,Morning,49,1
EMP01590,Rider Coordinator,ST031,Morning,58,10
EMP00224,Picker,ST039,Evening,45,4
EMP00344,Picker,ST041,Evening,44,6
EMP01708,Store Associate,ST035,Evening,52,10
EMP01877,Picker,ST055,Evening,57,8
EMP01872,Picker,ST006,Morning,50,7
EMP02381,Picker,ST030,Afternoon,52,8
EMP02157,Picker,ST022,Morning,46,4
EMP01145,Supervisor,ST055,Morning,52,4
EMP01578,Packer,ST048,Evening,37,7
EMP01698,Packer,ST093,Evening,55,6
EMP01563,Picker,ST039,Evening,48,9
EMP02198,Rider Coordinator,ST084,Night,44,5
EMP02430,Picker,ST073,Afternoon,38,12
EMP00631,Supervisor,ST030,Night,61,5
EMP00488,Picker,ST051,Night,45,3
EMP00880,Supervisor,ST092,Evening,48,2
EMP00320,Supervisor,ST082,Afternoon,57,4
EMP02221,Packer,ST050,Afternoon,45,9
EMP00150,Picker,ST062,Morning,56,9
EMP01395,Packer,ST028,Afternoon,41,3
EMP01432,Supervisor,ST018,Morning,42,5
EMP02355,Picker,ST004,Afternoon,48,6
EMP01810,Store Associate,ST028,Evening,48,10
EMP00415,Store Associate,ST094,Evening,50,7
EMP00629,Packer,ST068,Evening,47,8
EMP00540,Rider Coordinator,ST096,Evening,49,8
EMP01762,Store Associate,ST011,Night,31,1
EMP01197,Picker,ST021,Afternoon,37,5
EMP02339,Packer,ST069,Evening,43,7
EMP01695,Rider Coordinator,ST056,Morning,50,0
EMP01569,Packer,ST053,Morning,56,10
EMP00286,Supervisor,ST023,Morning,46,8
EMP02432,Rider Coordinator,ST076,Morning,55,8
EMP01244,Picker,ST010,Afternoon,51,4
EMP00839,Packer,ST078,Night,44,7
EMP00556,Picker,ST096,Evening,45,3
EMP00908,Packer,ST050,Evening,49,8
EMP02113,Picker,ST060,Morning,52,9
EMP00296,Store Associate,ST025,Afternoon,56,7
EMP01043,Picker,ST091,Afternoon,58,5
EMP00696,Rider Coordinator,ST046,Evening,53,1
EMP01522,Store Associate,ST063,Morning,50,7
EMP01076,Supervisor,ST086,Evening,46,5
EMP00063,Picker,ST022,Evening,46,5
EMP00182,Packer,ST098,Afternoon,32,3
EMP02080,Rider Coordinator,ST041,Morning,47,10
EMP00014,Picker,ST096,Afternoon,48,6
EMP00464,Store Associate,ST027,Evening,41,8
EMP01065,Picker,ST027,Morning,40,2
EMP01240,Picker,ST043,Morning,37,4
EMP01979,Store Associate,ST064,Evening,53,6
EMP01468,Picker,ST018,Evening,63,9
EMP01034,Store Associate,ST093,Afternoon,46,9
EMP02144,Picker,ST021,Evening,53,4
EMP01667,Rider Coordinator,ST054,Evening,47,5
EMP00681,Rider Coordinator,ST023,Evening,49,6
EMP01433,Supervisor,ST089,Evening,56,8
EMP02354,Packer,ST074,Afternoon,50,2
EMP01468,Rider Coordinator,ST010,Afternoon,48,5
EMP01724,Picker,ST069,Evening,39,9
EMP00490,Rider Coordinator,ST018,Morning,53,11
EMP00971,Packer,ST023,Evening,40,2
EMP01996,Picker,ST092,Evening,44,9
EMP02267,Rider Coordinator,ST070,Afternoon,42,3
EMP02006,Rider Coordinator,ST028,Morning,47,10
EMP00514,Packer,ST043,Evening,35,5
EMP00192,Picker,ST075,Night,43,9
EMP01013,Packer,ST044,Evening,37,5
EMP00057,Picker,ST091,Afternoon,30,3
EMP02061,Picker,ST086,Evening,42,3
EMP00874,Supervisor,ST041,Afternoon,47,6
EMP00633,Store Associate,ST036,Evening,52,6
EMP02209,Rider Coordinator,ST069,Evening,53,4
EMP01320,Packer,ST084,Morning,69,12
EMP00696,Picker,ST052,Afternoon,46,9
EMP00409,Packer,ST023,Night,38,6
EMP01589,Picker,ST053,Night,51,6
EMP01071,Packer,ST052,Morning,39,6
EMP01841,Packer,ST015,Evening,43,4
EMP02330,Packer,ST084,Afternoon,43,11
EMP02183,Picker,ST077,Morning,48,1
EMP00460,Store Associate,ST055,Evening,44,4
EMP01807,Store Associate,ST006,Evening,40,8
EMP01139,Packer,ST017,Evening,51,9
EMP00550,Store Associate,ST067,Afternoon,54,8
EMP01819,Store Associate,ST026,Night,45,7
EMP01880,Store Associate,ST041,Morning,52,6
EMP02003,Rider Coordinator,ST064,Evening,44,4
EMP01998,Store Associate,ST081,Night,48,5
EMP01354,Store Associate,ST094,Evening,45,4
EMP01730,Packer,ST042,Evening,41,7
EMP00908,Packer,ST084,Evening,49,9
EMP01006,Store Associate,ST075,Afternoon,52,5
EMP00127,Store Associate,ST026,Afternoon,48,7
EMP02376,Picker,ST015,Morning,50,6
EMP00822,Packer,ST044,Evening,55,3
EMP00419,Picker,ST056,Evening,60,4
EMP01270,Store Associate,ST065,Evening,51,7
EMP02321,Packer,ST011,Afternoon,44,7
EMP00903,Store Associate,ST022,Evening,46,5
EMP01072,Rider Coordinator,ST005,Evening,62,3
EMP00888,Supervisor,ST076,Evening,59,3
EMP02137,Store Associate,ST056,Afternoon,31,6
EMP01145,Store Associate,ST041,Evening,39,4
EMP02243,Store Associate,ST018,Night,46,11
EMP01539,Store Associate,ST059,Morning,48,6
EMP01002,Packer,ST010,Evening,48,6
EMP00814,Picker,ST025,Morning,47,4
EMP01281,Picker,ST074,Evening,44,4
EMP00446,Picker,ST016,Morning,48,7
EMP00111,Rider Coordinator,ST051,Night,56,9
EMP00332,Rider Coordinator,ST071,Morning,61,4
EMP00997,Picker,ST099,Evening,46,10
EMP01234,Store Associate,ST085,Evening,52,5
EMP00581,Store Associate,ST052,Afternoon,64,8
EMP01217,Rider Coordinator,ST090,Evening,46,3
EMP00277,Picker,ST082,Morning,45,6
EMP02060,Picker,ST044,Night,45,5
EMP00960,Store Associate,ST066,Evening,53,5
EMP01699,Supervisor,ST089,Afternoon,45,7
EMP00360,Picker,ST083,Morning,50,5
EMP01570,Store Associate,ST037,Afternoon,46,9
EMP00461,Supervisor,ST080,Evening,48,7
EMP01621,Supervisor,ST082,Afternoon,39,3
EMP01404,Picker,ST002,Morning,42,8
EMP00955,Picker,ST049,Evening,52,8
EMP02154,Picker,ST063,Evening,55,6
EMP01709,Packer,ST075,Night,50,5
EMP00470,Rider Coordinator,ST088,Morning,40,2
EMP01453,Picker,ST065,Night,38,8
EMP01307,Rider Coordinator,ST016,Night,47,1
EMP00253,Packer,ST085,Afternoon,45,3
EMP02224,Rider Coordinator,ST019,Evening,49,6
EMP01053,Store Associate,ST064,Evening,39,6
EMP00544,Supervisor,ST067,Morning,52,5
EMP02209,Packer,ST013,Evening,40,7
EMP00163,Picker,ST028,Afternoon,51,6
EMP01506,Picker,ST034,Evening,43,4
EMP00214,Picker,ST049,Evening,56,12
EMP01798,Rider Coordinator,ST007,Evening,53,5
EMP02452,Store Associate,ST042,Night,50,7
EMP02374,Picker,ST096,Evening,40,11
EMP02380,Picker,ST058,Afternoon,38,9
EMP01547,Picker,ST071,Night,64,7
EMP00142,Packer,ST017,Evening,53,4
EMP00603,Picker,ST065,Afternoon,54,5
EMP02387,Picker,ST087,Evening,52,3
EMP00843,Store Associate,ST053,Afternoon,56,2
EMP00200,Picker,ST003,Afternoon,43,3
EMP00505,Rider Coordinator,ST090,Night,51,4
EMP01717,Picker,ST064,Evening,45,6
EMP01885,Supervisor,ST066,Evening,49,4
EMP01812,Packer,ST056,Afternoon,42,12
EMP00596,Store Associate,ST001,Morning,45,10
EMP02290,Packer,ST020,Afternoon,49,8
EMP02434,Packer,ST049,Night,45,5
EMP02265,Picker,ST037,Evening,47,9
EMP01752,Picker,ST031,Afternoon,46,5
EMP00906,Store Associate,ST015,Night,53,5
EMP02331,Picker,ST070,Afternoon,51,3
EMP02010,Picker,ST016,Morning,50,5
EMP01600,Rider Coordinator,ST007,Afternoon,48,11
EMP02415,Store Associate,ST094,Morning,58,5
EMP00428,Picker,ST094,Night,53,8
EMP00630,Packer,ST069,Evening,51,7
EMP00095,Store Associate,ST020,Afternoon,58,8
EMP01170,Store Associate,ST031,Evening,46,10
EMP01928,Picker,ST044,Afternoon,48,11
EMP00669,Store Associate,ST087,Evening,42,6
EMP02224,Picker,ST064,Evening,48,11
EMP01954,Picker,ST020,Afternoon,55,5
EMP01796,Store Associate,ST003,Morning,48,4
EMP01271,Supervisor,ST047,Morning,45,5
EMP01072,Store Associate,ST088,Morning,47,4
EMP02078,Picker,ST028,Afternoon,35,7
EMP01098,Packer,ST065,Morning,32,3
EMP00679,Packer,ST082,Morning,49,11
EMP01076,Supervisor,ST048,Evening,43,6
EMP01220,Store Associate,ST098,Evening,40,2
EMP00255,Packer,ST083,Afternoon,59,7
EMP02267,Rider Coordinator,ST059,Evening,41,7
EMP00847,Packer,ST032,Evening,45,5
EMP00051,Supervisor,ST074,Afternoon,41,5
EMP00539,Packer,ST046,Morning,59,9
EMP02111,Store Associate,ST014,Evening,48,1
EMP02338,Store Associate,ST045,Morning,44,5
EMP00724,Picker,ST054,Night,40,4
EMP00990,Store Associate,ST059,Evening,55,11
EMP01012,Store Associate,ST018,Evening,43,8
EMP02164,Picker,ST093,Afternoon,48,0
EMP00628,Picker,ST012,Evening,44,6
EMP01668,Store Associate,ST080,Evening,47,4
EMP00272,Picker,ST093,Afternoon,46,5
EMP00741,Rider Coordinator,ST077,Evening,44,6
EMP01386,Picker,ST006,Evening,55,8
EMP00842,Picker,ST044,Evening,60,3
EMP00355,Store Associate,ST048,Evening,41,10
EMP00500,Packer,ST025,Evening,48,3
EMP00367,Picker,ST062,Evening,53,5
EMP02381,Rider Coordinator,ST082,Night,56,4
EMP01998,Picker,ST049,Evening,47,4
EMP02019,Store Associate,ST071,Afternoon,40,3
EMP02270,Picker,ST088,Night,58,7
EMP00077,Picker,ST062,Night,60,10
EMP02022,Picker,ST060,Night,42,6
EMP01256,Rider Coordinator,ST020,Evening,43,7
EMP01703,Picker,ST057,Night,64,6
EMP00199,Packer,ST077,Evening,54,8
EMP00530,Packer,ST080,Evening,37,9
EMP01572,Picker,ST022,Evening,44,3
EMP01533,Store Associate,ST049,Afternoon,45,6
EMP01159,Picker,ST068,Afternoon,50,4
EMP00215,Picker,ST044,Evening,46,5
EMP00447,Store Associate,ST045,Night,49,3
EMP01255,Picker,ST074,Afternoon,48,5
EMP01097,Picker,ST077,Night,48,6
EMP00973,Packer,ST041,Evening,56,6
EMP01329,Picker,ST094,Evening,43,6
EMP02281,Packer,ST073,Evening,40,9
EMP02002,Supervisor,ST007,Afternoon,44,4
EMP02417,Store Associate,ST093,Morning,53,7
EMP00809,Packer,ST044,Afternoon,49,6
EMP00818,Store Associate,ST098,Afternoon,52,3
EMP00788,Store Associate,ST052,Morning,35,3
EMP00964,Rider Coordinator,ST027,Evening,46,2
EMP02060,Store Associate,ST071,Morning,54,6
EMP01258,Picker,ST074,Afternoon,52,6
EMP00237,Picker,ST049,Evening,41,9
EMP00816,Packer,ST084,Morning,55,10
EMP00450,Picker,ST036,Evening,46,3
EMP00519,Picker,ST090,Afternoon,50,5
EMP01776,Store Associate,ST033,Morning,45,7
EMP01173,Picker,ST050,Night,54,5
EMP00597,Picker,ST057,Night,53,8
EMP00679,Picker,ST007,Evening,43,3
EMP00355,Picker,ST008,Evening,51,4
EMP00353,Picker,ST097,Evening,57,4
EMP00046,Picker,ST073,Morning,43,8
EMP01009,Store Associate,ST061,Evening,54,13
EMP02364,Store Associate,ST040,Afternoon,50,8
EMP00562,Picker,ST032,Morning,41,6
EMP01292,Rider Coordinator,ST080,Morning,56,9
EMP02148,Picker,ST097,Morning,48,3
EMP00359,Store Associate,ST074,Evening,52,2
EMP00185,Picker,ST038,Night,48,7
EMP01266,Store Associate,ST085,Evening,43,7
EMP02011,Rider Coordinator,ST028,Night,55,13
EMP01443,Store Associate,ST043,Morning,55,6
EMP00708,Store Associate,ST057,Evening,40,4
EMP00762,Store Associate,ST002,Afternoon,52,4
EMP02076,Supervisor,ST003,Afternoon,48,8
EMP02364,Packer,ST085,Afternoon,50,5
EMP01434,Supervisor,ST084,Morning,54,9
EMP01617,Packer,ST008,Morning,46,7
EMP02300,Picker,ST094,Afternoon,52,6
EMP01214,Store Associate,ST043,Afternoon,48,3
EMP00555,Picker,ST053,Evening,44,5
EMP01495,Packer,ST089,Evening,55,8
EMP02437,Store Associate,ST087,Night,50,7
EMP02437,Picker,ST047,Night,45,5
EMP01828,Picker,ST062,Afternoon,49,4
EMP01736,Packer,ST044,Night,43,4
EMP02003,Picker,ST099,Morning,44,3
EMP02283,Store Associate,ST069,Afternoon,61,3
EMP00332,Packer,ST018,Evening,55,7
EMP00683,Picker,ST085,Evening,56,7
EMP02403,Store Associate,ST086,Morning,50,4
EMP00774,Picker,ST082,Morning,36,9
EMP02381,Picker,ST005,Morning,38,6
EMP00757,Picker,ST051,Evening,43,8
EMP01973,Picker,ST006,Evening,50,9
EMP00687,Rider Coordinator,ST055,Evening,44,2
EMP01019,Picker,ST093,Evening,53,5
EMP00865,Picker,ST016,Morning,56,12
EMP00399,Rider Coordinator,ST079,Afternoon,48,5
EMP00708,Picker,ST078,Morning,50,4
EMP00005,Supervisor,ST082,Evening,46,6
EMP01668,Store Associate,ST093,Evening,36,10
EMP00828,Store Associate,ST017,Afternoon,37,7
EMP00234,Packer,ST044,Evening,48,7
EMP01789,Picker,ST094,Afternoon,43,5
EMP02161,Store Associate,ST009,Afternoon,50,7
EMP01308,Store Associate,ST020,Afternoon,45,8
EMP00300,Rider Coordinator,ST064,Evening,53,8
EMP00917,Packer,ST003,Afternoon,44,8
EMP02383,Packer,ST022,Morning,44,7
EMP00428,Picker,ST093,Morning,40,4
EMP02371,Rider Coordinator,ST099,Evening,43,9
EMP00661,Picker,ST044,Morning,51,7
EMP00992,Picker,ST065,Afternoon,46,4
EMP01203,Picker,ST099,Evening,49,6
EMP00925,Packer,ST061,Evening,56,7
EMP01887,Store Associate,ST025,Morning,52,7
EMP01403,Store Associate,ST071,Night,46,4
EMP01191,Supervisor,ST006,Night,53,6
EMP00632,Packer,ST089,Afternoon,49,4
EMP01631,Supervisor,ST090,Afternoon,55,8
EMP01158,Rider Coordinator,ST059,Evening,37,9
EMP01410,Packer,ST006,Afternoon,42,7
EMP01560,Picker,ST019,Morning,47,8
EMP01675,Picker,ST052,Evening,62,5
EMP00220,Picker,ST012,Night,43,14
EMP00453,Store Associate,ST015,Afternoon,40,7
EMP00865,Store Associate,ST005,Morning,54,7
EMP02009,Picker,ST015,Evening,55,4
EMP00301,Picker,ST074,Evening,54,1
EMP01931,Picker,ST059,Morning,43,5
EMP02309,Store Associate,ST082,Evening,50,5
EMP02448,Picker,ST071,Morning,54,10
EMP00253,Store Associate,ST064,Morning,48,6
EMP01389,Store Associate,ST040,Night,44,9
EMP00112,Store Associate,ST075,Morning,37,8
EMP00100,Supervisor,ST089,Night,40,6
EMP01422,Rider Coordinator,ST065,Morning,48,10
EMP01988,Picker,ST056,Evening,54,1
EMP01464,Rider Coordinator,ST099,Morning,38,8
EMP01449,Picker,ST008,Evening,48,3
EMP00352,Picker,ST036,Afternoon,57,4
EMP01450,Store Associate,ST045,Morning,68,10
EMP00715,Packer,ST029,Evening,56,9
EMP01546,Packer,ST041,Afternoon,43,7
EMP01692,Supervisor,ST059,Evening,41,3
EMP01562,Store Associate,ST076,Afternoon,47,6
EMP02154,Supervisor,ST054,Afternoon,47,4
EMP01852,Packer,ST083,Evening,49,5
EMP02072,Rider Coordinator,ST007,Afternoon,49,8
EMP00490,Store Associate,ST093,Evening,44,7
EMP02061,Picker,ST078,Evening,47,7
EMP00148,Picker,ST029,Morning,57,9
EMP00526,Store Associate,ST018,Evening,52,5
EMP01348,Packer,ST030,Morning,44,8
EMP01250,Picker,ST058,Morning,51,3
EMP01565,Packer,ST025,Night,39,2
EMP00266,Picker,ST068,Night,49,7
EMP00831,Packer,ST025,Evening,44,5
EMP02157,Picker,ST089,Afternoon,55,3
EMP01814,Rider Coordinator,ST057,Afternoon,55,5
EMP01614,Store Associate,ST024,Afternoon,52,9
EMP00531,Store Associate,ST072,Evening,59,4
EMP00249,Packer,ST068,Evening,44,4
EMP01694,Picker,ST077,Evening,40,4
EMP00473,Store Associate,ST004,Evening,51,7
EMP00626,Packer,ST061,Evening,41,6
EMP02405,Rider Coordinator,ST095,Evening,49,14
EMP02013,Packer,ST042,Afternoon,55,6
EMP01903,Store Associate,ST065,Evening,53,9
EMP01198,Packer,ST071,Night,54,4
EMP00892,Store Associate,ST048,Morning,59,11
EMP01428,Store Associate,ST043,Afternoon,48,3
EMP01117,Picker,ST062,Morning,53,3
EMP01059,Store Associate,ST006,Morning,65,10
EMP00314,Picker,ST075,Evening,48,7
EMP01523,Rider Coordinator,ST025,Morning,30,9
EMP00931,Picker,ST060,Afternoon,34,7
EMP01282,Store Associate,ST088,Afternoon,50,4
EMP02388,Store Associate,ST076,Evening,42,10
EMP00176,Rider Coordinator,ST006,Evening,53,7
EMP01135,Store Associate,ST016,Night,40,3
EMP00931,Store Associate,ST009,Afternoon,47,3
EMP00819,Picker,ST022,Morning,38,3
EMP01252,Picker,ST006,Evening,46,7
EMP00278,Picker,ST039,Evening,52,6
EMP02134,Store Associate,ST047,Morning,49,8
EMP00939,Picker,ST004,Afternoon,40,5
EMP01969,Store Associate,ST003,Evening,40,6
EMP00263,Store Associate,ST007,Evening,54,7
EMP01907,Packer,ST027,Evening,49,3
EMP00608,Picker,ST043,Night,46,8
EMP02224,Picker,ST011,Afternoon,54,9
EMP02185,Store Associate,ST047,Morning,45,2
EMP01318,Rider Coordinator,ST005,Afternoon,56,3
EMP01860,Picker,ST069,Evening,51,8
EMP01308,Picker,ST011,Afternoon,52,3
EMP01408,Supervisor,ST066,Evening,61,7
EMP01143,Packer,ST001,Night,44,7
EMP01162,Packer,ST021,Evening,50,5
EMP02126,Picker,ST076,Evening,56,7
EMP01194,Picker,ST086,Evening,52,6
EMP02146,Store Associate,ST054,Evening,58,6
EMP02237,Picker,ST027,Morning,43,4
EMP02183,Store Associate,ST022,Night,46,10
EMP01720,Packer,ST100,Night,38,7
EMP01422,Packer,ST079,Morning,51,5
EMP01147,Store Associate,ST082,Night,42,5
EMP00916,Store Associate,ST031,Evening,53,6
EMP00476,Rider Coordinator,ST034,Night,43,5
EMP02001,Picker,ST019,Evening,47,8
EMP00017,Packer,ST015,Evening,40,3
EMP00016,Packer,ST065,Evening,40,7
EMP00974,Store Associate,ST053,Evening,47,6
EMP01077,Picker,ST079,Evening,39,3
EMP00304,Picker,ST081,Afternoon,44,8
EMP00403,Picker,ST006,Evening,52,5
EMP00552,Picker,ST099,Morning,53,4
EMP00080,Picker,ST024,Evening,55,9
EMP02306,Picker,ST044,Afternoon,38,8
EMP00926,Picker,ST027,Evening,50,5
EMP01576,Picker,ST098,Afternoon,49,8
EMP01234,Store Associate,ST030,Evening,44,10
EMP00102,Picker,ST005,Night,55,4
EMP00395,Picker,ST004,Afternoon,43,2
EMP01262,Picker,ST084,Evening,49,6
EMP01573,Picker,ST026,Morning,45,6
EMP00321,Picker,ST065,Evening,48,2
EMP01883,Store Associate,ST058,Afternoon,46,7
EMP01963,Store Associate,ST059,Evening,39,4
EMP01238,Store Associate,ST030,Morning,48,6
EMP02073,Store Associate,ST020,Night,38,6
EMP00856,Store Associate,ST054,Evening,59,4
EMP02429,Picker,ST080,Night,46,5
EMP01412,Store Associate,ST012,Night,50,3
EMP02449,Packer,ST034,Afternoon,45,2
EMP00250,Store Associate,ST059,Morning,47,2
EMP01574,Picker,ST057,Afternoon,47,7
EMP01011,Rider Coordinator,ST044,Morning,55,10
EMP00172,Packer,ST071,Evening,53,8
EMP01462,Picker,ST087,Evening,38,4
EMP01054,Packer,ST007,Evening,49,9
EMP00470,Supervisor,ST079,Morning,52,7
EMP02139,Store Associate,ST023,Afternoon,54,4
EMP01109,Store Associate,ST025,Morning,47,7
EMP01072,Picker,ST049,Evening,49,8
EMP00940,Picker,ST006,Evening,44,8
EMP01568,Packer,ST068,Morning,53,4
EMP01124,Packer,ST088,Evening,46,7
EMP01567,Picker,ST080,Afternoon,59,6
EMP00983,Picker,ST085,Evening,46,7
EMP00413,Rider Coordinator,ST092,Evening,54,9
EMP00111,Packer,ST025,Night,40,3
EMP01063,Store Associate,ST065,Afternoon,46,6
EMP00860,Picker,ST032,Morning,47,4
EMP00525,Supervisor,ST086,Afternoon,50,4
EMP00575,Store Associate,ST017,Evening,47,1
EMP02344,Packer,ST043,Evening,47,9
EMP02338,Picker,ST010,Afternoon,46,4
EMP00877,Rider Coordinator,ST076,Night,51,5
EMP02480,Picker,ST024,Afternoon,42,9
EMP02401,Rider Coordinator,ST011,Morning,56,4
EMP00175,Picker,ST094,Morning,44,5
EMP01513,Picker,ST046,Evening,50,6
EMP01744,Packer,ST051,Morning,50,9
EMP01598,Packer,ST072,Afternoon,55,6
EMP00012,Picker,ST048,Evening,54,12
EMP01408,Store Associate,ST020,Morning,57,3
EMP02109,Picker,ST096,Evening,49,8
EMP00292,Store Associate,ST023,Afternoon,52,7
EMP01197,Picker,ST099,Evening,43,8
EMP00327,Rider Coordinator,ST041,Afternoon,58,9
EMP00568,Rider Coordinator,ST020,Evening,63,3
EMP00613,Store Associate,ST084,Afternoon,48,6
EMP01180,Store Associate,ST099,Morning,56,2
EMP01035,Store Associate,ST039,Morning,44,3
EMP00025,Packer,ST092,Afternoon,47,10
EMP00899,Store Associate,ST039,Afternoon,45,8
EMP01084,Packer,ST026,Afternoon,43,6
EMP01675,Supervisor,ST086,Evening,59,7
EMP02455,Supervisor,ST060,Afternoon,48,10
EMP00163,Packer,ST055,Evening,56,9
EMP01947,Store Associate,ST005,Afternoon,43,4
EMP00214,Picker,ST017,Afternoon,46,8
EMP00582,Store Associate,ST018,Afternoon,51,7
EMP00880,Packer,ST082,Evening,52,9
EMP00072,Packer,ST034,Night,32,5
EMP01936,Packer,ST035,Morning,47,2
EMP01807,Picker,ST018,Morning,46,5
EMP02071,Packer,ST003,Evening,51,3
EMP01029,Packer,ST091,Evening,53,6
EMP01677,Store Associate,ST068,Evening,46,5
EMP01833,Rider Coordinator,ST001,Morning,48,6
EMP00199,Supervisor,ST100,Evening,57,10
EMP02365,Picker,ST097,Evening,46,5
EMP01422,Store Associate,ST060,Morning,47,4
EMP02239,Store Associate,ST047,Morning,54,8
EMP02303,Store Associate,ST070,Evening,45,5
EMP00462,Packer,ST054,Evening,44,4
EMP00490,Store Associate,ST076,Afternoon,55,6
EMP00718,Picker,ST058,Morning,50,6
EMP01880,Rider Coordinator,ST025,Evening,40,6
EMP01128,Picker,ST003,Night,47,3
EMP02145,Picker,ST095,Morning,45,4
EMP00570,Picker,ST007,Evening,42,4
EMP01122,Packer,ST064,Afternoon,49,6
EMP01572,Rider Coordinator,ST010,Evening,41,7
EMP00202,Packer,ST087,Evening,53,8
EMP00589,Rider Coordinator,ST006,Evening,50,3
EMP01504,Picker,ST088,Evening,40,8
EMP01875,Picker,ST034,Morning,48,6
EMP00477,Picker,ST051,Evening,48,9
EMP00880,Rider Coordinator,ST009,Evening,47,6
EMP01824,Picker,ST005,Morning,37,9
EMP00303,Rider Coordinator,ST014,Evening,57,4
EMP00185,Picker,ST036,Afternoon,33,8
EMP00606,Store Associate,ST055,Morning,51,8
EMP00596,Packer,ST076,Evening,33,5
EMP02121,Picker,ST056,Morning,46,9
EMP01139,Picker,ST078,Afternoon,43,2
EMP01890,Packer,ST073,Evening,41,7
EMP02436,Rider Coordinator,ST040,Evening,48,6
EMP01585,Packer,ST023,Evening,45,7
EMP00475,Store Associate,ST028,Evening,46,8
EMP00278,Store Associate,ST019,Evening,45,5
EMP00872,Store Associate,ST012,Night,53,8
EMP01548,Store Associate,ST089,Evening,51,13
EMP00565,Picker,ST089,Evening,55,8
EMP00949,Store Associate,ST054,Evening,54,4
EMP00575,Packer,ST072,Afternoon,51,9
EMP01777,Rider Coordinator,ST043,Afternoon,47,6
EMP02207,Rider Coordinator,ST075,Evening,43,5
EMP00916,Store Associate,ST023,Morning,49,5
EMP02170,Picker,ST052,Morning,53,3
EMP02461,Supervisor,ST055,Evening,33,6
EMP02348,Packer,ST020,Morning,40,7
EMP00114,Store Associate,ST097,Morning,39,3
EMP00994,Rider Coordinator,ST046,Afternoon,51,9
EMP01589,Rider Coordinator,ST092,Evening,68,9
EMP00506,Picker,ST092,Afternoon,56,2
EMP00979,Supervisor,ST095,Night,55,9
EMP00932,Picker,ST091,Night,43,6
EMP00482,Rider Coordinator,ST080,Evening,49,7
EMP01709,Packer,ST085,Morning,42,11
EMP01575,Rider Coordinator,ST076,Evening,58,8
EMP01434,Store Associate,ST075,Evening,49,3
EMP00197,Picker,ST047,Night,52,5
EMP00348,Picker,ST077,Afternoon,49,9
EMP00985,Packer,ST020,Night,45,5
EMP01327,Picker,ST071,Afternoon,44,7
EMP00779,Picker,ST005,Afternoon,37,6
EMP00306,Store Associate,ST017,Morning,45,1
EMP01251,Picker,ST070,Afternoon,61,8
EMP00027,Packer,ST084,Evening,52,6
EMP02011,Store Associate,ST011,Evening,52,4
EMP01167,Store Associate,ST050,Night,45,5
EMP00767,Packer,ST052,Afternoon,54,6
EMP00704,Store Associate,ST085,Morning,45,6
EMP00413,Store Associate,ST072,Afternoon,38,8
EMP00669,Packer,ST033,Afternoon,51,2
EMP02387,Rider Coordinator,ST036,Morning,39,4
EMP00203,Packer,ST030,Afternoon,57,4
EMP02188,Store Associate,ST087,Morning,55,1
EMP01864,Packer,ST031,Afternoon,47,14
EMP02169,Store Associate,ST057,Afternoon,44,11
EMP00440,Supervisor,ST042,Afternoon,56,5
EMP01089,Packer,ST008,Night,53,6
EMP01760,Store Associate,ST032,Evening,66,6
